season,last_name,first_name,average_minutes,usage,games_played,points_per30,true_shooting_proportion,free_throw_rate,three_point_rate,assists_per30,turnovers_per30,offensive_rebounds_per30,defensive_rebounds_per30,steals_per30,blocks_per30,fouls_per30,pounds_per_inch,height_inches
2008,Rozzell,Brandon,10.6,13.212961413598533,24,7.2047244094488185,0.552536231884058,0.09057971014492754,0.7608695652173912,1.2992125984251968,0.9448818897637795,0.11811023622047244,1.889763779527559,1.6535433070866141,0,2.952755905511811,2.2972972972972974,74
2008,Nixon,Ed,10.1,14.129057221722174,31,5.367412140575079,0.42892156862745096,0.1838235294117647,0.29105392156862747,1.1501597444089455,1.7252396166134185,0.8626198083067093,0.5750798722044728,1.2460063897763578,0.19169329073482427,3.450479233226837,2.533333333333333,75
2008,Pishchalnikov,Kirill,9.8,14.02608360426398,31,4.622950819672131,0.4307184750733138,0.4398826979472141,0,0.6885245901639344,2.5573770491803276,3.934426229508197,3.540983606557377,1.1803278688524592,0.9836065573770493,4.918032786885245,3,80
2008,Ndongo,Franck,7.7,19.29746072923429,20,5.686274509803921,0.35714285714285715,0.3694581280788177,0.19704433497536944,1.3725490196078431,2.941176470588235,2.5490196078431375,3.7254901960784315,1.3725490196078431,0,4.509803921568627,2.721518987341772,79
2009,Maynor,Eric,35.5,32.395444805881844,34,18.88980944490472,0.5910533192310086,0.37796304361351335,0.28463883531388046,5.219552609776305,2.5103562551781278,0.3976801988400994,2.6346313173156584,1.4415907207953604,0.1491300745650373,2.0381110190555094,2.3333333333333335,75
2009,Sanders,Larry,26.6,25.267019132599557,34,12.638213180008844,0.5251405888190539,0.35560701290109165,0,0.43122512162759835,2.3883237505528525,3.2507739938080493,6.435205661211852,0.729765590446705,3.0517470145953114,4.113224237063246,2.682926829268293,82
2009,Rodriguez,Joey,31.9,17.488726933378828,34,8.795869444956667,0.5640698169433802,0.18447566340286647,0.5285937278274443,2.3510971786833856,2.185137377835147,0.7744790706251153,1.825557809330629,1.6872579752904298,0,1.991517610178868,2.4285714285714284,70
2009,Burgess,Bradford,29.3,13.053234516786201,34,7.618952017667135,0.6041069723018146,0.28653295128939826,0.41069723018147086,1.355149568359767,1.144348524392692,1.2045773940975706,2.409154788195141,0.8733186107207388,0.1806866091146356,2.108010439670749,2.688311688311688,77
2009,Rozzell,Brandon,19.2,19.84892524571994,34,10.386029411764707,0.5218917421023462,0.15241086273785331,0.5680768520229078,1.1488970588235294,1.3786764705882355,0.2757352941176471,2.34375,1.4705882352941178,0.2757352941176471,2.0680147058823533,2.4324324324324325,74
2009,Pishchalnikov,Kirill,20.7,14.150738203666155,34,7.544757033248082,0.5766223612197029,0.43653896273130055,0,1.278772378516624,1.534526854219949,2.557544757033248,4.177323103154305,0.7246376811594204,1.0230179028132993,4.3478260869565215,3.1,80
2009,Kearse,Lance,12.3,23.26210318786989,11,5.5432372505543235,0.26106934001670845,0.04177109440267335,0.5221386800334169,1.1086474501108645,2.6607538802660753,1.7738359201773835,2.6607538802660753,1.1086474501108645,0.8869179600886917,4.434589800443458,2.9743589743589745,78
2009,Gwynn,T.J.,15.3,14.002569190598424,20,8.627450980392156,0.6516587677725119,0.4887440758293839,0,1.9607843137254903,1.3725490196078431,1.4705882352941175,3.627450980392157,1.1764705882352942,0,2.647058823529412,2.6315789473684212,76
2009,Nixon,Ed,18.4,14.272537694796794,33,6.472332015810277,0.46825850729196455,0.3717472118959108,0.24306548470117245,1.58102766798419,1.2351778656126484,0.9387351778656127,2.272727272727273,0.790513833992095,0.3952569169960475,3.2608695652173916,2.5657894736842106,76
2009,Saintil,Terrance,7.7,15.83661075887621,31,6.661080854629241,0.46556570625439214,0.3162333099086437,0,0.3770423125261834,1.8852115626309176,2.513615416841223,4.524507750314202,0.6284038542103058,1.1311269375785504,5.52995391705069,2.875,80
2010,Sanders,Larry,26.885714285714286,26.596361426180923,35,16.03613177470776,0.5709680348710497,0.3791318561569197,0.03632401017072285,1.083953241232731,1.8490967056323062,3.379383634431456,6.790648246546227,0.8289054197662062,2.869287991498406,3.283740701381509,2.8313253012048194,83
2010,Rodriguez,Joey,32.888888888888886,21.66533019509776,36,11.807432432432433,0.5642739513707256,0.28576964060835025,0.3947495882979754,5.27027027027027,2.4831081081081083,0.7094594594594595,1.748310810810811,1.697635135135135,0,1.5202702702702704,2.5,70
2010,Burgess,Bradford,28.63888888888889,17.560269158872014,36,10.940834141610086,0.5975842339478703,0.2860775588048315,0.34965034965034963,1.251212415130941,1.338506304558681,1.629485935984481,3.6954413191076623,1.0184287099903007,0.37827352085354027,2.3569350145489816,2.792207792207792,77
2010,Rozzell,Brandon,22.444444444444443,20.100191029955536,36,11.806930693069308,0.5569567044976881,0.1471206389239176,0.5219279809443743,1.5965346534653464,1.4108910891089108,0.3712871287128713,2.5990099009900987,1.782178217821782,0.11138613861386137,1.8564356435643563,2.5,74
2010,Nixon,Ed,22.5,17.945586744348585,36,10.555555555555555,0.5974341774274694,0.2431661915143384,0.3982894516183129,2.3333333333333335,1.8888888888888886,1.1111111111111112,2.2222222222222223,1.3333333333333335,0.2962962962962963,3.074074074074074,2.6315789473684212,76
2010,Skeen,Jamie,20.714285714285715,19.140978850471836,28,11.741379310344827,0.5671597041774935,0.36478113132120726,0.13491904857085749,1.2413793103448276,1.0862068965517242,2.896551724137931,3.620689655172414,1.0862068965517242,0.5689655172413793,1.603448275862069,3.0246913580246915,81
2010,Gwynn,T.J.,15.294117647058824,18.271479164156496,34,9.519230769230768,0.541907514450867,0.4663688912243825,0.09852863899106673,1.9615384615384617,2.1346153846153846,1.326923076923077,4.5576923076923075,0.8653846153846154,0.23076923076923078,2.3653846153846154,2.6973684210526314,76
2010,Gavin,Jay,14.058823529411764,23.074204351501887,17,11.924686192468618,0.4956176961602671,0.3756260434056761,0.4590984974958264,2.8870292887029287,1.7573221757322175,1.380753138075314,2.6359832635983262,0.7531380753138075,0.12552301255230125,3.01255230125523,2.7027027027027026,74
2010,Theus,Darius,11.914285714285715,15.329383394157352,35,6.762589928057554,0.5090987868284229,0.3032928942807626,0.28162911611785096,2.805755395683453,2.5179856115107917,1.1510791366906474,1.3669064748201438,2.8776978417266186,0.07194244604316546,3.093525179856115,2.6,75
2010,Pishchalnikov,Kirill,8.727272727272727,18.471985250242412,33,8.020833333333334,0.4640790742526518,0.40983606557377045,0,0.7291666666666666,2.395833333333333,4.166666666666667,4.6875,0.7291666666666666,0.8333333333333333,5.833333333333333,3.3125,80
2010,Saintil,Terrance,7.884615384615385,17.15364380092671,26,9.365853658536585,0.5329780146568954,0.2664890073284477,0,1.024390243902439,1.4634146341463414,3.0731707317073167,4.24390243902439,2.048780487804878,0.8780487804878049,4.975609756097561,3,80
2010,Daniels,Troy,6.038461538461538,17.153519004949878,26,10.700636942675159,0.5422153369481022,0.11618900077459333,0.7939581719597212,1.1464968152866242,0.3821656050955414,0.5732484076433121,2.484076433121019,0.3821656050955414,0.3821656050955414,2.8662420382165608,2.5657894736842106,76
2011,Skeen,Jamie,31.923076923076923,23.847834687196265,39,14.722891566265059,0.6214907640979738,0.5065505736837822,0.174953210187973,1.4939759036144578,1.5903614457831325,2.2409638554216866,4.650602409638554,0.5542168674698795,0.9638554216867469,1.855421686746988,2.962962962962963,81
2011,Burgess,Bradford,34.5,20.181307372193576,40,12.413043478260871,0.6179653679653679,0.3246753246753247,0.3593073593073593,1.4347826086956523,1.326086956521739,1.8478260869565217,3.608695652173913,0.9347826086956522,0.6521739130434783,1.8695652173913044,2.8846153846153846,78
2011,Rodriguez,Joey,33.575,20.109240817690395,40,9.24795234549516,0.4974048442906574,0.27393310265282583,0.49259900038446747,4.646314221891288,2.0327624720774384,0.5584512285927029,2.278481012658228,1.362620997766195,0.044676098287416234,1.9657483246463143,2.5,70
2011,Rozzell,Brandon,25.25,22.887328685935177,32,13.626237623762377,0.5747306439488851,0.19418692057128542,0.613881232773741,1.6707920792079207,1.0396039603960396,0.5198019801980198,2.339108910891089,1.5965346534653464,0.03712871287128713,2.0420792079207923,2.5,74
2011,Nixon,Ed,24.95,17.56958511725543,40,8.386773547094188,0.5161314192689064,0.22939174189729172,0.3440876128459376,2.314629258517034,1.7735470941883766,1.2024048096192383,1.8637274549098197,1.382765531062124,0.45090180360721444,3.156312625250501,2.763157894736842,76
2011,Brandenberg,Rob,13.717948717948717,20.340836385777386,39,10.822429906542055,0.5262870855148342,0.23996509598603838,0.4853839441535776,1.233644859813084,1.1775700934579438,1.4018691588785046,2.3551401869158877,1.5700934579439254,0.5046728971962617,2.467289719626168,2.2972972972972974,74
2011,Reddic,Juvonte,11.166666666666666,20.876459850668432,36,9.402985074626866,0.5015923566878981,0.3184713375796179,0,0.746268656716418,2.388059701492537,2.4626865671641793,2.761194029850746,1.1940298507462686,0.5223880597014926,4.701492537313433,2.7777777777777777,81
2011,Theus,Darius,15.35,16.58929333502967,40,5.912052117263844,0.4439389492221896,0.4549457000293513,0.2054593484003522,4.1042345276872965,2.6872964169381106,0.6351791530944625,2.4429967426710095,2.003257328990228,0.43973941368078173,4.495114006514658,2.533333333333333,75
2011,Veal,Toby,9.966666666666667,15.480152111702298,30,7.424749163879599,0.48735511064278186,0.23709167544783982,0,0.5016722408026756,1.1036789297658864,3.1103678929765888,3.411371237458194,1.2040133779264215,0.802675585284281,4.816053511705686,2.9375,80
2011,Daniels,Troy,4.666666666666667,27.183300440797854,27,13.095238095238095,0.45590185676392575,0.04973474801061008,0.8952254641909815,0.23809523809523808,0.9523809523809523,1.1904761904761905,3.8095238095238093,1.1904761904761905,0,4.0476190476190474,2.5657894736842106,76
2011,Haley,D.J.,7.648648648648648,9.084635782301874,37,4.3462897526501765,0.5355276907001045,0.3134796238244514,0,0.21201413427561838,1.0600706713780919,1.696113074204947,4.3462897526501765,0.8480565371024735,1.696113074204947,5.512367491166078,2.9761904761904763,84
2012,Burgess,Bradford,32.333333333333336,22.337546064302185,36,12.474226804123711,0.5318681318681319,0.32967032967032966,0.4857142857142857,1.443298969072165,1.1597938144329898,1.0824742268041236,3.556701030927835,1.0051546391752577,0.28350515463917525,2.0876288659793816,2.8846153846153846,78
2012,Reddic,Juvonte,27.25,21.152702507777782,36,11.376146788990825,0.5453905700211119,0.3401360544217687,0.008796622097114707,0.581039755351682,1.7737003058103977,3.2110091743119265,4.097859327217125,1.437308868501529,1.345565749235474,2.874617737003058,2.9012345679012346,81
2012,Daniels,Troy,24.416666666666668,21.08705821593194,36,12.320819112627985,0.5615355898456944,0.15866102538576407,0.7684171229467397,0.6143344709897611,1.1945392491467577,1.0921501706484642,2.969283276450512,1.4334470989761092,0.06825938566552901,2.013651877133106,2.6315789473684212,76
2012,Brandenberg,Rob,25.833333333333332,22.558719475242864,36,10.483870967741936,0.46107138803768016,0.28657360118034275,0.397230734309386,2.129032258064516,1.6451612903225807,1,2.129032258064516,1.3870967741935483,0.6774193548387096,1.9677419354838712,2.4324324324324325,74
2012,Theus,Darius,31.22222222222222,17.564026779109174,36,8.167259786476869,0.5123225287972141,0.2712295740691133,0.20760782212697562,4.4839857651245545,2.1619217081850537,0.5871886120996441,1.5480427046263345,1.8683274021352314,0.21352313167259784,2.402135231316726,2.6666666666666665,75
2012,Graham,Treveon,16.77777777777778,24.089578915740393,36,12.51655629139073,0.5126118795768918,0.4882017900732302,0.33767290480065093,0.9933774834437087,1.6887417218543048,2.5827814569536423,3.1788079470198674,1.3410596026490067,0.4470198675496689,3.3774834437086096,2.792207792207792,77
2012,Weber,Briante,18.75,16.884023813649396,36,7.866666666666667,0.511088011088011,0.3696003696003696,0.2079002079002079,2.6222222222222222,2.0444444444444447,1.2,3.511111111111111,3.4222222222222225,0.3555555555555555,3.1555555555555554,2.1333333333333333,75
2012,Haley,D.J.,15.36111111111111,13.631432146792655,36,6.23869801084991,0.4916210670314637,0.2906976744186046,0,0.43399638336347196,1.5189873417721518,3.5804701627486435,4.122965641952984,0.976491862567812,1.193490054249548,4.285714285714286,2.9761904761904763,84
2012,Okereafor,Teddy,5.576923076923077,13.4128799357918,26,4.344827586206897,0.44871794871794873,0.4273504273504274,0.17094017094017094,3.7241379310344827,2.896551724137931,0.41379310344827586,1.6551724137931034,1.8620689655172413,0,1.6551724137931034,2.533333333333333,75
2012,Guest,Jarred,4.05,15.818821362182922,20,6.666666666666666,0.45824847250509165,0.30549898167006106,0.10183299389002036,0.37037037037037035,1.8518518518518516,1.1111111111111112,2.962962962962963,1.1111111111111112,1.1111111111111112,4.814814814814815,2.625,80
2013,Graham,Treveon,27.63888888888889,26.76438159528984,36,16.402010050251256,0.560639788935609,0.3380328139170583,0.2926869486355017,1.6884422110552764,1.6884422110552764,2.984924623115578,3.3165829145728645,0.9648241206030151,0.15075376884422112,2.442211055276382,2.792207792207792,77
2013,Reddic,Juvonte,27.88888888888889,24.212957626094077,36,15.747011952191235,0.6057471264367816,0.3448275862068966,0.013793103448275862,0.6872509960159363,1.762948207171315,3.6454183266932274,5.0498007968127485,1.4940239043824701,0.9262948207171315,2.4800796812749004,2.9012345679012346,81
2013,Daniels,Troy,26.305555555555557,20.83142678340976,36,13.970432946145722,0.5977553675992192,0.07319453480806766,0.8349598785512904,0.7286166842661035,1.013727560718057,0.7286166842661035,2.819429778247096,1.013727560718057,0.09503695881731786,2.4076029567053854,2.6315789473684212,76
2013,Brandenberg,Rob,24.17142857142857,23.53710554674533,35,12.943262411347519,0.508866830247602,0.2258532232879768,0.3875752844077627,1.7375886524822695,1.6312056737588654,1.3829787234042552,1.9858156028368794,1.5957446808510638,0.2836879432624113,2.163120567375887,2.4324324324324325,74
2013,Johnson,Melvin,17.314285714285713,22.906264786404815,35,11.98019801980198,0.4877458884230893,0.1289906481780071,0.32650757820058046,1.7326732673267327,1.683168316831683,1.2871287128712872,1.3366336633663365,1.4356435643564358,0,2.3267326732673266,2.6,75
2013,Theus,Darius,26.4,15.159279675864008,35,7.759740259740259,0.5440721180112912,0.36878528501183755,0.20488071389546533,5.487012987012987,2.1103896103896105,0.4220779220779221,1.4285714285714284,2.7597402597402594,0.3246753246753247,2.9545454545454546,2.6666666666666665,75
2013,Weber,Briante,20.86111111111111,14.979278483690855,36,7.749667110519308,0.5170575692963753,0.3464818763326226,0.21321961620469085,3.914780292942743,1.6378162450066578,1.118508655126498,2.956058588548602,3.914780292942743,0.3595206391478029,3.2756324900133156,2.22972972972973,74
2013,Guest,Jarred,10.457142857142857,13.493797023651137,35,6.147540983606557,0.4785604900459418,0.24247064828994386,0.03828483920367534,0.6557377049180327,1.8032786885245902,3.6885245901639343,3.5245901639344264,1.3934426229508197,0.7377049180327868,6.475409836065573,2.625,80
2013,Haley,D.J.,8.03448275862069,13.22126524285471,29,6.952789699570816,0.5555555555555556,0.30864197530864196,0,0,1.8025751072961373,2.446351931330472,4.763948497854077,0.7725321888412017,2.3175965665236054,5.407725321888412,2.9761904761904763,84
2013,Okereafor,Teddy,8.3125,13.512438606967448,32,4.7368421052631575,0.45612510860121636,0.3475238922675934,0.43440486533449174,5.639097744360902,3.045112781954887,0.7894736842105263,2.706766917293233,2.2556390977443606,0,1.4661654135338344,2.6,75
2013,Tuoyo,Justin,7.230769230769231,13.098273593851605,26,4.627659574468085,0.3533138401559454,0.38986354775828463,0.38986354775828463,1.1170212765957446,1.4361702127659575,2.5531914893617023,3.351063829787234,0.7978723404255319,1.7553191489361701,6.0638297872340425,2.7160493827160495,81
2013,Hinton,David,5.04,9.888894920652154,25,4.285714285714286,0.44291338582677164,0.14763779527559054,0,0.7142857142857142,1.1904761904761905,2.380952380952381,3.333333333333333,0.7142857142857142,1.1904761904761905,3.571428571428571,2.9012345679012346,81
2014,Graham,Treveon,28.257142857142856,27.484872914656336,35,16.77451971688574,0.5505774591796098,0.35842293906810035,0.3424930306650737,2.1233569261880687,1.9110212335692618,2.0930232558139537,5.338725985844286,0.9706774519716886,0.1820020222446916,2.517694641051567,2.8205128205128207,78
2014,Reddic,Juvonte,27.857142857142858,22.159587640028,35,12.707692307692309,0.531887492272821,0.37605604780548113,0.023181537193488564,0.7384615384615385,1.876923076923077,3.876923076923077,5.169230769230769,1.4461538461538461,1.2615384615384615,2.4923076923076923,3.0864197530864197,81
2014,Johnson,Melvin,22.393939393939394,24.081975238704338,33,13.88362652232747,0.5293462109955424,0.12691926696384348,0.5169638434868746,1.6238159675236807,1.9079837618403248,0.6089309878213802,2.273342354533153,1.2178619756427604,0.08119079837618404,2.1109607577807847,2.6,75
2014,Brandenberg,Rob,26.6,17.98734056221388,35,10.827067669172932,0.5279698302954117,0.17284726587052168,0.49340037712130735,1.7400644468313642,0.966702470461869,0.7411385606874329,1.6433941997851773,1.385606874328679,0.3544575725026853,1.9011815252416757,2.5675675675675675,74
2014,Weber,Briante,28.857142857142858,17.62037594198268,35,9.772277227722773,0.5392735378966692,0.38027799632835035,0.13440860215053763,4.03960396039604,1.9306930693069306,1.00990099009901,3.2079207920792077,3.5940594059405937,0.1485148514851485,2.6138613861386135,2.22972972972973,74
2014,Lewis,JeQuan,16.085714285714285,20.86393725890969,35,11.08348134991119,0.5706760316066725,0.38959613696224754,0.3676470588235294,3.6767317939609234,3.3037300177619895,0.6394316163410302,1.8117229129662522,2.024866785079929,0,4.316163410301954,2.3972602739726026,73
2014,Burgess,Jordan,21.70967741935484,15.407123504508407,31,6.820208023774145,0.42358803986710963,0.221483942414175,0.4318936877076412,1.426448736998514,1.5601783060921248,0.8023774145616641,2.8083209509658245,1.2481426448736999,0.40118870728083206,2.763744427934621,2.792207792207792,77
2014,Alie-Cox,Mo,14.428571428571429,11.531051340694319,35,6.9504950495049505,0.5620676402767102,0.5476556495003844,0.009607993850883935,0.6534653465346534,1.00990099009901,3.6237623762376234,3.8613861386138613,0.6534653465346534,2.8514851485148514,3.7425742574257423,3.2051282051282053,78
2014,Shannon,Terrance,10.55,18.12515744238137,20,8.246445497630331,0.43595911004209265,0.49609140108238126,0.01503307276007216,0.8530805687203791,1.8483412322274881,2.8436018957345968,3.6966824644549763,2.274881516587678,1.9905213270142181,5.260663507109005,3,80
2014,Guest,Jarred,9.085714285714285,14.059078850581313,35,5.283018867924528,0.37858301784748516,0.12168739859383451,0.05408328826392645,0.7547169811320755,1.7924528301886793,4.056603773584905,3.490566037735849,1.320754716981132,1.0377358490566038,4.622641509433962,2.8125,80
2014,Brooks,Doug,4.25,29.007080931109783,24,13.235294117647058,0.38448393711551604,0.13670539986329458,0.6664388243335612,0.8823529411764706,0.8823529411764706,2.058823529411765,2.3529411764705883,1.7647058823529411,0.5882352941176471,5,2.4,75
2015,Graham,Treveon,29.393939393939394,27.50171450716059,33,16.48453608247423,0.5533178307449548,0.3757993522132713,0.3488082385183955,1.6391752577319587,1.175257731958763,2.2577319587628866,5.010309278350515,0.6185567010309279,0.27835051546391754,2.0721649484536084,2.8205128205128207,78
2015,Johnson,Melvin,27.86111111111111,23.011996489069507,36,13.36989032901296,0.5403771760154739,0.1571566731141199,0.5730174081237911,1.9441674975074776,1.0767696909272184,0.5084745762711864,1.5852442671984048,1.106679960119641,0.0897308075772682,1.6749750747756729,2.6,75
2015,Lewis,JeQuan,21.742857142857144,24.571513618711492,35,11.708278580814717,0.5169892772594346,0.33421529034953346,0.3690293830942766,3.745072273324573,3.0354796320630753,0.4336399474375821,1.852825229960578,1.9316688567674114,0,3.469119579500657,2.3972602739726026,73
2015,Alie-Cox,Mo,25.97222222222222,13.981183774370061,36,8.53475935828877,0.6139217134416544,0.4892909896602659,0,0.8983957219251336,1.2192513368983957,3.5294117647058822,3.0481283422459895,0.7379679144385026,2.1818181818181817,2.4705882352941178,3.269230769230769,78
2015,Larrier,Terry,18.5,22.264453358275578,36,10.765765765765765,0.4763992983575187,0.34284803061712643,0.48636581087545844,0.9459459459459458,1.7117117117117115,1.4864864864864864,3.3783783783783785,0.7657657657657658,0.22522522522522523,2.207207207207207,2.3125,80
2015,Burgess,Jordan,22.257142857142856,14.340040005121052,35,6.816431322207959,0.46432318992654775,0.3410283315844701,0.4774396642182581,1.0397946084724006,1.0397946084724006,1.5019255455712452,4.351732991014121,0.8087291399229781,0.6546854942233633,2.4261874197689344,2.792207792207792,77
2015,Brooks,Doug,15.121212121212121,19.11087563567072,33,10.280561122244489,0.5419624746450304,0.18382352941176472,0.48174442190669375,1.2625250501002003,1.6833667334669338,0.6012024048096192,3.4268537074148298,2.344689378757515,0.18036072144288576,4.629258517034068,2.4,75
2015,Weber,Briante,26.45,18.900488253872425,20,9.187145557655954,0.5038566807663598,0.3359044538442399,0.18039313262005474,4.8204158790170135,1.9281663516068055,0.7939508506616257,3.3459357277882797,4.4234404536862,0.22684310018903592,2.2117202268431,2.22972972972973,74
2015,Tillman,Justin,12.314285714285715,15.679764407622828,35,8.839907192575405,0.5397823869432166,0.2635158109486569,0.008500510030601836,0.13921113689095127,0.974477958236659,2.645011600928074,3.480278422273782,0.8352668213457076,2.3665893271461718,3.9675174013921115,2.5316455696202533,79
2015,Williams,Jonathan,10.314285714285715,18.69172048887325,35,6.731301939058172,0.39535337758688016,0.4978524014057009,0.029285435376805936,3.822714681440443,2.409972299168975,0.16620498614958448,1.4958448753462605,1.9113573407202216,0.08310249307479224,3.407202216066482,2.5,72
2015,Gilmore,Michael,6.038461538461538,17.670328262632946,26,9.745222929936306,0.5095923261390888,0.319744204636291,0.33972821742605913,0.7643312101910829,0.7643312101910829,2.1019108280254777,5.350318471337579,0.9554140127388535,1.1464968152866242,5.923566878980892,2.5308641975308643,81
2015,Guest,Jarred,7.0588235294117645,13.655593058920745,34,6.125,0.472608024691358,0.21219135802469136,0,0.375,1.5,3.25,3.25,1.875,0.375,5,2.8125,80
2016,Johnson,Melvin,31.5,26.93405720253095,36,16.613756613756614,0.5471908545936149,0.14986755890143594,0.5053673497839118,2.0634920634920633,1.4285714285714284,0.5555555555555556,1.984126984126984,1.1904761904761905,0.05291005291005291,1.2433862433862433,2.5,76
2016,Lewis,JeQuan,28.63888888888889,20.397283344562116,36,11.871968962172648,0.6048387096774194,0.33206831119544594,0.3142789373814042,5.324927255092144,2.764306498545102,0.23278370514064015,2.4442289039767213,1.6585838991270612,0.029097963142580018,2.997090203685742,2.4657534246575343,73
2016,Billbury,Korey,28.02777777777778,21.677090345441727,36,11.922695738354808,0.4992529880478087,0.2241035856573705,0.26643426294820716,1.3082259663032705,1.4271555996035679,1.7244796828543112,3.4786917740336967,1.1298315163528245,0.08919722497522299,2.4677898909811695,2.763157894736842,76
2016,Alie-Cox,Mo,26.666666666666668,17.041022781447932,36,11.75,0.6613198255241312,0.4819192345574786,0,1.15625,1.625,2.75,3.03125,0.78125,2.125,2.46875,3.1645569620253164,79
2016,Tillman,Justin,16.47222222222222,19.314852993889183,36,13.102866779089377,0.6095838825080022,0.35774807004330633,0.004707211447938241,0.40472175379426645,1.163575042158516,4.198988195615514,6.88026981450253,0.6070826306913997,0.8600337268128162,2.7318718381112985,2.721518987341772,79
2016,Hamdy-Mohamed,Ahmed,11.75,24.754175596518962,36,13.546099290780141,0.5155473979702008,0.3832865471820341,0.005398402072986396,0.425531914893617,2.127659574468085,3.75886524822695,4.680851063829787,0.5673758865248226,1.347517730496454,4.964539007092198,2.8395061728395063,81
2016,Brooks,Doug,16.083333333333332,16.357187244492327,36,7.823834196891192,0.44759307564619394,0.2786341000711406,0.6521223618686269,2.4870466321243523,1.3471502590673576,0.6735751295336788,3.9378238341968914,3.5751295336787563,0.25906735751295334,5.077720207253886,2.5657894736842106,76
2016,Burgess,Jordan,21.857142857142858,14.797924236779094,28,6.666666666666666,0.4245754245754246,0.2435064935064935,0.5057442557442557,1.8137254901960784,1.2745098039215688,1.3725490196078431,4.411764705882353,0.7352941176470588,0.5882352941176471,2.696078431372549,2.9220779220779223,77
2016,Williams,Jonathan,14.25,16.28004279922718,32,8.157894736842106,0.5057096247960848,0.3262642740619902,0.08156606851549755,3.6184210526315788,1.9736842105263157,0.3289473684210526,2.3684210526315788,1.5789473684210527,0,3.3552631578947367,2.5342465753424657,73
2016,Gilmore,Michael,11.533333333333333,14.971240776660045,30,8.323699421965317,0.5615348619560131,0.19887693027608797,0.38605521759475897,1.0404624277456647,1.8208092485549132,1.7341040462427746,5.5491329479768785,1.0404624277456647,0.6069364161849711,4.508670520231214,2.6219512195121952,82
